,mahalle,sokak,yil,rayic
13239,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2019,3949.95
13240,KAMER HATUN MAH.,AL HATUN SOKAĞI,2019,3574.08
13241,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2019,4890.73
13242,KAMER HATUN MAH.,BALIK SOKAĞI,2019,4890.73
13243,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2019,3009.16
13244,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2019,3386.15
13245,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2019,22575.47
13246,KAMER HATUN MAH.,DARACIK SOKAĞI,2019,4984.7
13247,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2019,3009.16
13248,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2019,2633.3
13249,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2019,5925.48
13250,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2019,3762.01
13251,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2019,5925.48
13252,KAMER HATUN MAH.,KARAYEL SOKAĞI,2019,22575.47
13253,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2019,3386.15
13254,KAMER HATUN MAH.,LÜLE SOKAĞI,2019,3386.15
13255,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2019,28220.18
13256,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2019,5925.48
13257,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2019,22575.47
13258,KAMER HATUN MAH.,SANTUR SOKAĞI,2019,3386.15
13259,KAMER HATUN MAH.,TARLABAŞI BULVARI,2019,10535.44
13260,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2019,3386.15
13261,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2018,3531.0
13262,KAMER HATUN MAH.,AL HATUN SOKAĞI,2018,3195.0
13263,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2018,4372.0
13264,KAMER HATUN MAH.,BALIK SOKAĞI,2018,4372.0
13265,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2018,2690.0
13266,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2018,3027.0
13267,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2018,20181.0
13268,KAMER HATUN MAH.,DARACIK SOKAĞI,2018,4456.0
13269,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2018,2690.0
13270,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2018,2354.0
13271,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2018,5297.0
13272,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2018,3363.0
13273,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2018,5297.0
13274,KAMER HATUN MAH.,KARAYEL SOKAĞI,2018,20181.0
13275,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2018,3027.0
13276,KAMER HATUN MAH.,LÜLE SOKAĞI,2018,3027.0
13277,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2018,25227.0
13278,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2018,5297.0
13279,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2018,20181.0
13280,KAMER HATUN MAH.,SANTUR SOKAĞI,2018,3027.0
13281,KAMER HATUN MAH.,TARLABAŞI BULVARI,2018,9418.0
13282,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2018,3027.0
13283,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2017,2354.55
13284,KAMER HATUN MAH.,AL HATUN SOKAĞI,2017,2130.31
13285,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2017,2915.16
13286,KAMER HATUN MAH.,BALIK SOKAĞI,2017,2915.16
13287,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2017,1793.95
13288,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2017,2018.19
13289,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2017,13454.62
13290,KAMER HATUN MAH.,DARACIK SOKAĞI,2017,2971.23
13291,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2017,1793.95
13292,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2017,1569.7
13293,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2017,3531.83
13294,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2017,2242.43
13295,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2017,3531.83
13296,KAMER HATUN MAH.,KARAYEL SOKAĞI,2017,13454.62
13297,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2017,2018.19
13298,KAMER HATUN MAH.,LÜLE SOKAĞI,2017,2018.19
13299,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2017,16818.28
13300,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2017,3531.83
13301,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2017,13454.62
13302,KAMER HATUN MAH.,SANTUR SOKAĞI,2017,2018.19
13303,KAMER HATUN MAH.,TARLABAŞI BULVARI,2017,6278.82
13304,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2017,2018.19
13305,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2016,2267.7
13306,KAMER HATUN MAH.,AL HATUN SOKAĞI,2016,2051.73
13307,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2016,2807.63
13308,KAMER HATUN MAH.,BALIK SOKAĞI,2016,2807.63
13309,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2016,1727.77
13310,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2016,1943.74
13311,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2016,12958.32
13312,KAMER HATUN MAH.,DARACIK SOKAĞI,2016,2861.62
13313,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2016,1727.77
13314,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2016,1511.8
13315,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2016,3401.56
13316,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2016,2159.72
13317,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2016,3401.56
13318,KAMER HATUN MAH.,KARAYEL SOKAĞI,2016,12958.32
13319,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2016,1943.74
13320,KAMER HATUN MAH.,LÜLE SOKAĞI,2016,1943.74
13321,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2016,16197.9
13322,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2016,3401.56
13323,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2016,12958.32
13324,KAMER HATUN MAH.,SANTUR SOKAĞI,2016,1943.74
13325,KAMER HATUN MAH.,TARLABAŞI BULVARI,2016,6047.21
13326,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2016,1943.74
13327,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2015,2206.15
13328,KAMER HATUN MAH.,AL HATUN SOKAĞI,2015,1996.04
13329,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2015,2731.43
13330,KAMER HATUN MAH.,BALIK SOKAĞI,2015,2731.43
13331,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2015,1680.88
13332,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2015,1890.99
13333,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2015,12606.6
13334,KAMER HATUN MAH.,DARACIK SOKAĞI,2015,2783.95
13335,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2015,1680.88
13336,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2015,1470.77
13337,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2015,3309.23
13338,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2015,2101.1
13339,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2015,3309.23
13340,KAMER HATUN MAH.,KARAYEL SOKAĞI,2015,12606.6
13341,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2015,1890.99
13342,KAMER HATUN MAH.,LÜLE SOKAĞI,2015,1890.99
13343,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2015,15758.25
13344,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2015,3309.23
13345,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2015,12606.6
13346,KAMER HATUN MAH.,SANTUR SOKAĞI,2015,1890.99
13347,KAMER HATUN MAH.,TARLABAŞI BULVARI,2015,5883.08
13348,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2015,1890.99
13349,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2014,2100.0
13350,KAMER HATUN MAH.,AL HATUN SOKAĞI,2014,1900.0
13351,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2014,2600.0
13352,KAMER HATUN MAH.,BALIK SOKAĞI,2014,2600.0
13353,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2014,1600.0
13354,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2014,1800.0
13355,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2014,12000.0
13356,KAMER HATUN MAH.,DARACIK SOKAĞI,2014,2650.0
13357,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2014,1600.0
13358,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2014,1400.0
13359,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2014,3150.0
13360,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2014,2000.0
13361,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2014,3150.0
13362,KAMER HATUN MAH.,KARAYEL SOKAĞI,2014,12000.0
13363,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2014,1800.0
13364,KAMER HATUN MAH.,LÜLE SOKAĞI,2014,1800.0
13365,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2014,15000.0
13366,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2014,3150.0
13367,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2014,12000.0
13368,KAMER HATUN MAH.,SANTUR SOKAĞI,2014,1800.0
13369,KAMER HATUN MAH.,TARLABAŞI BULVARI,2014,5600.0
13370,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2014,1800.0
13371,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2013,2098.42
13372,KAMER HATUN MAH.,AL HATUN SOKAĞI,2013,1888.59
13373,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2013,2592.16
13374,KAMER HATUN MAH.,BALIK SOKAĞI,2013,2592.16
13375,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2013,1573.82
13376,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2013,1789.83
13377,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2013,11541.31
13378,KAMER HATUN MAH.,DARACIK SOKAĞI,2013,2623.03
13379,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2013,1573.82
13380,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2013,1363.98
13381,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2013,3147.64
13382,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2013,1974.27
13383,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2013,3147.64
13384,KAMER HATUN MAH.,KARAYEL SOKAĞI,2013,11541.31
13385,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2013,1789.83
13386,KAMER HATUN MAH.,LÜLE SOKAĞI,2013,1789.83
13387,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2013,14688.93
13388,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2013,3147.64
13389,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2013,11541.31
13390,KAMER HATUN MAH.,SANTUR SOKAĞI,2013,1789.83
13391,KAMER HATUN MAH.,TARLABAŞI BULVARI,2013,5554.64
13392,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2013,1789.83
13393,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2012,1946.59
13394,KAMER HATUN MAH.,AL HATUN SOKAĞI,2012,1751.94
13395,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2012,2404.61
13396,KAMER HATUN MAH.,BALIK SOKAĞI,2012,2404.61
13397,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2012,1459.95
13398,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2012,1660.33
13399,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2012,10706.23
13400,KAMER HATUN MAH.,DARACIK SOKAĞI,2012,2433.24
13401,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2012,1459.95
13402,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2012,1265.29
13403,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2012,2919.89
13404,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2012,1831.42
13405,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2012,2919.89
13406,KAMER HATUN MAH.,KARAYEL SOKAĞI,2012,10706.23
13407,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2012,1660.33
13408,KAMER HATUN MAH.,LÜLE SOKAĞI,2012,1660.33
13409,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2012,13626.1
13410,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2012,2919.89
13411,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2012,10706.23
13412,KAMER HATUN MAH.,SANTUR SOKAĞI,2012,1660.33
13413,KAMER HATUN MAH.,TARLABAŞI BULVARI,2012,5152.73
13414,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2012,1660.33
13415,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2011,1765.45
13416,KAMER HATUN MAH.,AL HATUN SOKAĞI,2011,1588.91
13417,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2011,2180.85
13418,KAMER HATUN MAH.,BALIK SOKAĞI,2011,2180.85
13419,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2011,1324.09
13420,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2011,1505.83
13421,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2011,9709.98
13422,KAMER HATUN MAH.,DARACIK SOKAĞI,2011,2206.82
13423,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2011,1324.09
13424,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2011,1147.55
13425,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2011,2648.18
13426,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2011,1661.0
13427,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2011,2648.18
13428,KAMER HATUN MAH.,KARAYEL SOKAĞI,2011,9709.98
13429,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2011,1505.83
13430,KAMER HATUN MAH.,LÜLE SOKAĞI,2011,1505.83
13431,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2011,12358.15
13432,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2011,2648.18
13433,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2011,9709.98
13434,KAMER HATUN MAH.,SANTUR SOKAĞI,2011,1505.83
13435,KAMER HATUN MAH.,TARLABAŞI BULVARI,2011,4673.25
13436,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2011,1505.83
13437,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2010,1700.0
13438,KAMER HATUN MAH.,AL HATUN SOKAĞI,2010,1530.0
13439,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2010,2100.0
13440,KAMER HATUN MAH.,BALIK SOKAĞI,2010,2100.0
13441,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2010,1275.0
13442,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2010,1450.0
13443,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2010,9350.0
13444,KAMER HATUN MAH.,DARACIK SOKAĞI,2010,2125.0
13445,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2010,1275.0
13446,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2010,1105.0
13447,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2010,2550.0
13448,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2010,1600.0
13449,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2010,2550.0
13450,KAMER HATUN MAH.,KARAYEL SOKAĞI,2010,9350.0
13451,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2010,1450.0
13452,KAMER HATUN MAH.,LÜLE SOKAĞI,2010,1450.0
13453,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2010,11900.0
13454,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2010,2550.0
13455,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2010,9350.0
13456,KAMER HATUN MAH.,SANTUR SOKAĞI,2010,1450.0
13457,KAMER HATUN MAH.,TARLABAŞI BULVARI,2010,4500.0
13458,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2010,1450.0
13459,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2009,216.78
13460,KAMER HATUN MAH.,AL HATUN SOKAĞI,2009,193.96
13461,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2009,308.06
13462,KAMER HATUN MAH.,BALIK SOKAĞI,2009,296.65
13463,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2009,159.73
13464,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2009,188.26
13465,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2009,1369.18
13466,KAMER HATUN MAH.,DARACIK SOKAĞI,2009,273.83
13467,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2009,159.73
13468,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2009,136.91
13469,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2009,456.39
13470,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2009,479.21
13471,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2009,433.57
13472,KAMER HATUN MAH.,KARAYEL SOKAĞI,2009,2396.07
13473,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2009,182.55
13474,KAMER HATUN MAH.,LÜLE SOKAĞI,2009,182.55
13475,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2009,2122.23
13476,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2009,342.29
13477,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2009,2396.07
13478,KAMER HATUN MAH.,SANTUR SOKAĞI,2009,182.55
13479,KAMER HATUN MAH.,TARLABAŞI BULVARI,2009,1369.18
13480,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2009,182.55
13481,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2008,204.51
13482,KAMER HATUN MAH.,AL HATUN SOKAĞI,2008,182.98
13483,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2008,290.62
13484,KAMER HATUN MAH.,BALIK SOKAĞI,2008,279.86
13485,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2008,150.69
13486,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2008,177.61
13487,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2008,1291.68
13488,KAMER HATUN MAH.,DARACIK SOKAĞI,2008,258.33
13489,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2008,150.69
13490,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2008,129.16
13491,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2008,430.56
13492,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2008,452.08
13493,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2008,409.03
13494,KAMER HATUN MAH.,KARAYEL SOKAĞI,2008,2260.44
13495,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2008,172.22
13496,KAMER HATUN MAH.,LÜLE SOKAĞI,2008,172.22
13497,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2008,2002.11
13498,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2008,322.92
13499,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2008,2260.44
13500,KAMER HATUN MAH.,SANTUR SOKAĞI,2008,172.22
13501,KAMER HATUN MAH.,TARLABAŞI BULVARI,2008,1291.68
13502,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2008,172.22
13503,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2007,197.41
13504,KAMER HATUN MAH.,AL HATUN SOKAĞI,2007,176.63
13505,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2007,280.53
13506,KAMER HATUN MAH.,BALIK SOKAĞI,2007,270.14
13507,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2007,145.46
13508,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2007,171.44
13509,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2007,1246.8
13510,KAMER HATUN MAH.,DARACIK SOKAĞI,2007,249.36
13511,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2007,145.46
13512,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2007,124.68
13513,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2007,415.6
13514,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2007,436.38
13515,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2007,394.82
13516,KAMER HATUN MAH.,KARAYEL SOKAĞI,2007,2181.9
13517,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2007,166.24
13518,KAMER HATUN MAH.,LÜLE SOKAĞI,2007,166.24
13519,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2007,1932.54
13520,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2007,311.7
13521,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2007,2181.9
13522,KAMER HATUN MAH.,SANTUR SOKAĞI,2007,166.24
13523,KAMER HATUN MAH.,TARLABAŞI BULVARI,2007,1246.8
13524,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2007,166.24
13525,KAMER HATUN MAH.,AĞAÇ ÇİLEĞİ SOKAĞI,2006,190.0
13526,KAMER HATUN MAH.,AL HATUN SOKAĞI,2006,170.0
13527,KAMER HATUN MAH.,AYNALI ÇEŞME CADDESİ,2006,270.0
13528,KAMER HATUN MAH.,BALIK SOKAĞI,2006,260.0
13529,KAMER HATUN MAH.,CAMCI MUSA SOKAĞI,2006,140.0
13530,KAMER HATUN MAH.,ÇATIK KAŞ SOKAĞI,2006,165.0
13531,KAMER HATUN MAH.,ÇEKİÇ SOKAĞI,2006,1200.0
13532,KAMER HATUN MAH.,DARACIK SOKAĞI,2006,240.0
13533,KAMER HATUN MAH.,EMİN CAMİİ SOKAĞI,2006,140.0
13534,KAMER HATUN MAH.,GÜMÜŞ KÜPE SOKAĞI,2006,120.0
13535,KAMER HATUN MAH.,HAMALBAŞI CADDESİ,2006,400.0
13536,KAMER HATUN MAH.,KALYONCU KULLUĞU CADDESİ,2006,420.0
13537,KAMER HATUN MAH.,KAMER HATUN CADDESİ,2006,380.0
13538,KAMER HATUN MAH.,KARAYEL SOKAĞI,2006,2100.0
13539,KAMER HATUN MAH.,KILIÇ ASLAN SOKAĞI,2006,160.0
13540,KAMER HATUN MAH.,LÜLE SOKAĞI,2006,160.0
13541,KAMER HATUN MAH.,MEŞRUTİYET CAD.,2006,1860.0
13542,KAMER HATUN MAH.,ÖMER HAYYAM CADDESİ,2006,300.0
13543,KAMER HATUN MAH.,REFİK SAYDAM CADDESİ,2006,2100.0
13544,KAMER HATUN MAH.,SANTUR SOKAĞI,2006,160.0
13545,KAMER HATUN MAH.,TARLABAŞI BULVARI,2006,1200.0
13546,KAMER HATUN MAH.,TUTKALCI SOKAĞI,2006,160.0
13547,KAPTANPAŞA MAH.,AĞAÇ KÖPRÜ SOKAĞI,2020,5547.47
13548,KAPTANPAŞA MAH.,AĞAÇLAR ALTI ÇIKMAZI,2020,470.58
13549,KAPTANPAŞA MAH.,ALİ RIZA BEY SOKAĞI,2020,470.58
13550,KAPTANPAŞA MAH.,ALT BARUTHANE CADDESİ,2020,3348.9
13551,KAPTANPAŞA MAH.,ALTI ÇINAR SOKAĞI,2020,2197.32
13552,KAPTANPAŞA MAH.,BALKAN SOKAĞI,2020,470.58
13553,KAPTANPAŞA MAH.,BARUTÇU ONBAŞI ÇIKMAZI,2020,2197.32
13554,KAPTANPAŞA MAH.,BİRLİK SOKAĞI,2020,2197.32
13555,KAPTANPAŞA MAH.,BOSTAN ARALIĞI,2020,5547.47
13556,KAPTANPAŞA MAH.,BÖREKÇİ BAYRAM SOKAĞI,2020,2616.87
13557,KAPTANPAŞA MAH.,BÜYÜK ALTAYBAŞI SOKAĞI,2020,470.58
13558,KAPTANPAŞA MAH.,BÜYÜK SİNAN PAŞA SOKAĞI,2020,2197.32
13559,KAPTANPAŞA MAH.,BÜYÜK SOKAĞI,2020,470.58
13560,KAPTANPAŞA MAH.,CEYLAN ARALIĞI,2020,470.58
13561,KAPTANPAŞA MAH.,CEYLAN SOKAĞI,2020,470.58
13562,KAPTANPAŞA MAH.,ÇAKMAK SOKAĞI,2020,470.58
13563,KAPTANPAŞA MAH.,ÇAMLI YAYLAK SOKAĞI,2020,470.58
13564,KAPTANPAŞA MAH.,ÇİFTÇİLER ARALIĞI,2020,470.58
13565,KAPTANPAŞA MAH.,ÇİFTÇİLER SOKAĞI,2020,470.58
13566,KAPTANPAŞA MAH.,DERE BOSTANI SOKAĞI,2020,5547.47
13567,KAPTANPAŞA MAH.,FATİH SULTAN MİNBERİ CADDESİ,2020,1422.97
13568,KAPTANPAŞA MAH.,GÜL SOKAĞI,2020,470.58
13569,KAPTANPAŞA MAH.,HACI SÜLEYMAN SOKAĞI,2020,2197.32
13570,KAPTANPAŞA MAH.,HİLAL SOKAĞI,2020,470.58
13571,KAPTANPAŞA MAH.,İTİMAT SOKAĞI,2020,470.58
13572,KAPTANPAŞA MAH.,KALAFATÇI YUSUF SOKAĞI,2020,2197.32
13573,KAPTANPAŞA MAH.,KAPTAN-I DERYA SOKAĞI,2020,5547.47
13574,KAPTANPAŞA MAH.,KAPTANPAŞA SOKAĞI,2020,2197.32
13575,KAPTANPAŞA MAH.,KASIMPAŞA ZİNCİRLİKUYU CADDESİ,2020,4395.9
13576,KAPTANPAŞA MAH.,KASIMPAŞA ZİNCİRLİKUYU CADDESİ,2020,878.93
13577,KAPTANPAŞA MAH.,KAYABAŞI SOKAĞI,2020,2197.32
13578,KAPTANPAŞA MAH.,KULAKSIZ CADDESİ,2020,3348.9
13579,KAPTANPAŞA MAH.,KULAKSIZ HAMAMI SOKAĞI,2020,2197.32
13580,KAPTANPAŞA MAH.,KULAKSIZ KÜLLHANI ÇIKMAZI,2020,2197.32
